SalesPersonID,GeoID,ProductID,Date,Sales,Quantity,Revenue,SalesPersonName,Brand,Location,Country,Region,ProductName,Category,Size,Price
SP09,G3,P12,2021-03-10 00:00:00,2002,74,91,Andria Kimpton,Jucies,Hyderabad,Canada,Americas,Fruit & Nut Bars,Bars,LARGE,1.58
SP13,G3,P03,2021-06-22 00:00:00,7161,330,651,Jan Morforth,Delish,Wellington,Canada,Americas,Almond Choco,Bars,LARGE,9.6
SP11,G4,P05,2021-08-10 00:00:00,13013,584,814,Husein Augar,Yummies,Wellington,New Zealand,APAC,Mint Chip Choco,Bars,LARGE,1.54
SP01,G1,P08,2021-05-25 00:00:00,9471,70,861,Barr Faughny,Yummies,Hyderabad,India,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP03,G2,P17,2021-08-30 00:00:00,12761,285,1277,Gunar Cockshoot,Yummies,Hyderabad,USA,Americas,Caramel Stuffed Bars,Bars,SMALL,0.54
SP05,G1,P14,2021-06-16 00:00:00,5642,74,627,Gigi Bohling,Delish,Hyderabad,India,APAC,White Choc,Other,SMALL,0.16
SP20,G3,P08,2021-01-06 00:00:00,952,127,68,Oby Sorrel,Jucies,Seattle,Canada,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP02,G5,P14,2021-10-27 00:00:00,1785,90,179,Dennison Crosswaite,Yummies,Hyderabad,Australia,APAC,White Choc,Other,SMALL,0.16
SP03,G6,P09,2021-09-14 00:00:00,686,165,86,Gunar Cockshoot,Yummies,Hyderabad,UK,Europe,Orange Choco,Bars,LARGE,7.14
SP09,G3,P04,2021-09-20 00:00:00,6699,164,373,Andria Kimpton,Jucies,Hyderabad,Canada,Americas,Raspberry Choco,Bars,LARGE,4.09
SP03,G2,P04,2021-11-05 00:00:00,4221,16,249,Gunar Cockshoot,Yummies,Hyderabad,USA,Americas,Raspberry Choco,Bars,LARGE,4.09
SP16,G5,P12,2021-04-08 00:00:00,6335,76,254,Marney O\'Breen,Jucies,Wellington,Australia,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP19,G4,P10,2022-02-08 00:00:00,9149,472,539,Beverie Moffet,Jucies,Seattle,New Zealand,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP15,G4,P14,2021-05-10 00:00:00,5236,56,655,Kelci Walkden,Yummies,Wellington,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP06,G5,P13,2021-01-04 00:00:00,8141,398,388,Curtice Advani,Delish,Hyderabad,Australia,APAC,85% Dark Bars,Bars,SMALL,0.64
SP18,G3,P07,2022-01-10 00:00:00,14084,158,564,Madelene Upcott,Jucies,Wellington,Canada,Americas,Drinking Coco,Other,LARGE,1.62
SP10,G4,P18,2021-07-08 00:00:00,4683,210,586,Brien Boise,Jucies,Wellington,New Zealand,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP07,G4,P08,2021-04-15 00:00:00,1407,14,128,Kaine Padly,Delish,Hyderabad,New Zealand,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP21,G6,P07,2021-03-16 00:00:00,3108,81,142,Mallorie Waber,,Seattle,UK,Europe,Drinking Coco,Other,LARGE,1.62
SP20,G4,P01,2021-02-18 00:00:00,3815,306,347,Oby Sorrel,Jucies,Seattle,New Zealand,APAC,Milk Bars,Bars,LARGE,1.52
SP11,G4,P18,2021-04-12 00:00:00,8155,149,1165,Husein Augar,Yummies,Wellington,New Zealand,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP12,G3,P13,2021-11-16 00:00:00,2611,264,138,Karlen McCaffrey,Yummies,Wellington,Canada,Americas,85% Dark Bars,Bars,SMALL,0.64
SP11,G2,P06,2021-09-09 00:00:00,2485,272,147,Husein Augar,Yummies,Wellington,USA,Americas,Eclairs,Bites,LARGE,2.24
SP18,G2,P03,2021-08-10 00:00:00,4557,7,380,Madelene Upcott,Jucies,Wellington,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP08,G1,P06,2021-01-29 00:00:00,1547,11,91,Ches Bonnell,,Hyderabad,India,APAC,Eclairs,Bites,LARGE,2.24
SP02,G2,P08,2022-01-10 00:00:00,4179,298,299,Dennison Crosswaite,Yummies,Hyderabad,USA,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP12,G2,P22,2021-03-02 00:00:00,7385,1,336,Karlen McCaffrey,Yummies,Wellington,USA,Americas,Peanut Butter Cubes,Bites,SMALL,3.57
SP01,G4,P13,2021-03-16 00:00:00,1729,220,83,Barr Faughny,Yummies,Hyderabad,New Zealand,APAC,85% Dark Bars,Bars,SMALL,0.64
SP18,G1,P05,2021-03-30 00:00:00,4312,64,254,Madelene Upcott,Jucies,Wellington,India,APAC,Mint Chip Choco,Bars,LARGE,1.54
SP23,G5,P07,2021-07-12 00:00:00,4970,164,217,Van Tuxwell,Yummies,Seattle,Australia,APAC,Drinking Coco,Other,LARGE,1.62
SP08,G4,P01,2021-08-05 00:00:00,6433,435,644,Ches Bonnell,,Hyderabad,New Zealand,APAC,Milk Bars,Bars,LARGE,1.52
SP05,G1,P12,2021-07-28 00:00:00,4753,76,191,Gigi Bohling,Delish,Hyderabad,India,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP22,G6,P03,2021-05-11 00:00:00,1855,358,169,Jehu Rudeforth,,Seattle,UK,Europe,Almond Choco,Bars,LARGE,9.6
SP25,G2,P05,2022-03-09 00:00:00,2079,21,116,Camilla Castle,Delish,Seattle,USA,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP20,G5,P10,2021-07-21 00:00:00,455,110,23,Oby Sorrel,Jucies,Seattle,Australia,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP01,G2,P11,2022-01-05 00:00:00,6636,272,302,Barr Faughny,Yummies,Hyderabad,USA,Americas,After Nines,Bites,LARGE,4.43
SP25,G4,P07,2021-01-07 00:00:00,189,51,9,Camilla Castle,Delish,Seattle,New Zealand,APAC,Drinking Coco,Other,LARGE,1.62
SP19,G1,P12,2021-08-26 00:00:00,4760,220,207,Beverie Moffet,Jucies,Seattle,India,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP12,G6,P09,2021-02-26 00:00:00,9149,53,915,Karlen McCaffrey,Yummies,Wellington,UK,Europe,Orange Choco,Bars,LARGE,7.14
SP13,G5,P06,2021-05-12 00:00:00,819,190,59,Jan Morforth,Delish,Wellington,Australia,APAC,Eclairs,Bites,LARGE,2.24
SP11,G1,P12,2021-10-19 00:00:00,11137,2,485,Husein Augar,Yummies,Wellington,India,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP11,G3,P18,2021-03-10 00:00:00,18361,32,1837,Husein Augar,Yummies,Wellington,Canada,Americas,Manuka Honey Choco,Other,SMALL,4.75
SP12,G5,P12,2021-01-25 00:00:00,11424,57,457,Karlen McCaffrey,Yummies,Wellington,Australia,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP15,G2,P14,2021-01-05 00:00:00,6342,264,705,Kelci Walkden,Yummies,Wellington,USA,Americas,White Choc,Other,SMALL,0.16
SP03,G3,P17,2021-12-16 00:00:00,7616,412,635,Gunar Cockshoot,Yummies,Hyderabad,Canada,Americas,Caramel Stuffed Bars,Bars,SMALL,0.54
SP23,G4,P16,2021-12-01 00:00:00,3290,137,366,Van Tuxwell,Yummies,Seattle,New Zealand,APAC,Organic Choco Syrup,Other,SMALL,1.47
SP02,G4,P10,2021-10-05 00:00:00,924,21,52,Dennison Crosswaite,Yummies,Hyderabad,New Zealand,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP15,G3,P09,2021-01-18 00:00:00,1148,254,128,Kelci Walkden,Yummies,Wellington,Canada,Americas,Orange Choco,Bars,LARGE,7.14
SP03,G4,P19,2021-11-04 00:00:00,6580,187,287,Gunar Cockshoot,Yummies,Hyderabad,New Zealand,APAC,70% Dark Bites,Bites,SMALL,4.97
SP01,G3,P01,2021-01-28 00:00:00,4977,314,553,Barr Faughny,Yummies,Hyderabad,Canada,Americas,Milk Bars,Bars,LARGE,1.52
SP02,G3,P09,2021-11-26 00:00:00,28,96,4,Dennison Crosswaite,Yummies,Hyderabad,Canada,Americas,Orange Choco,Bars,LARGE,7.14
SP09,G3,P10,2021-03-02 00:00:00,1470,233,78,Andria Kimpton,Jucies,Hyderabad,Canada,Americas,Spicy Special Slims,Bites,LARGE,5.79
SP23,G5,P14,2021-05-19 00:00:00,6580,138,940,Van Tuxwell,Yummies,Seattle,Australia,APAC,White Choc,Other,SMALL,0.16
SP09,G5,P05,2022-01-26 00:00:00,1225,182,73,Andria Kimpton,Jucies,Hyderabad,Australia,APAC,Mint Chip Choco,Bars,LARGE,1.54
SP01,G3,P21,2021-03-30 00:00:00,4732,103,364,Barr Faughny,Yummies,Hyderabad,Canada,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP08,G1,P08,2022-01-11 00:00:00,8190,248,683,Ches Bonnell,,Hyderabad,India,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP15,G1,P21,2021-08-31 00:00:00,12481,212,892,Kelci Walkden,Yummies,Wellington,India,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP21,G6,P05,2021-03-19 00:00:00,7630,46,449,Mallorie Waber,,Seattle,UK,Europe,Mint Chip Choco,Bars,LARGE,1.54
SP14,G2,P19,2021-02-09 00:00:00,6454,466,281,Dotty Strutley,Delish,Wellington,USA,Americas,70% Dark Bites,Bites,SMALL,4.97
SP21,G3,P14,2022-01-10 00:00:00,10983,281,1099,Mallorie Waber,,Seattle,Canada,Americas,White Choc,Other,SMALL,0.16
SP24,G4,P01,2022-02-16 00:00:00,23912,211,1993,Roddy Speechley,Delish,Seattle,New Zealand,APAC,Milk Bars,Bars,LARGE,1.52
SP15,G3,P05,2021-02-05 00:00:00,2807,79,148,Kelci Walkden,Yummies,Wellington,Canada,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP17,G2,P14,2022-02-02 00:00:00,7196,56,720,Rafaelita Blaksland,,Wellington,USA,Americas,White Choc,Other,SMALL,0.16
SP21,G1,P21,2021-01-15 00:00:00,4585,24,328,Mallorie Waber,,Seattle,India,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP05,G6,P06,2022-02-22 00:00:00,1883,47,126,Gigi Bohling,Delish,Hyderabad,UK,Europe,Eclairs,Bites,LARGE,2.24
SP24,G2,P12,2021-05-13 00:00:00,4410,133,184,Roddy Speechley,Delish,Seattle,USA,Americas,Fruit & Nut Bars,Bars,LARGE,1.58
SP07,G1,P04,2021-11-16 00:00:00,161,89,9,Kaine Padly,Delish,Hyderabad,India,APAC,Raspberry Choco,Bars,LARGE,4.09
SP12,G4,P04,2022-01-31 00:00:00,728,1,41,Karlen McCaffrey,Yummies,Wellington,New Zealand,APAC,Raspberry Choco,Bars,LARGE,4.09
SP12,G5,P21,2022-03-10 00:00:00,4032,109,252,Karlen McCaffrey,Yummies,Wellington,Australia,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP04,G6,P18,2021-09-28 00:00:00,2541,159,363,Wilone O\'Kielt,Delish,Hyderabad,UK,Europe,Manuka Honey Choco,Other,SMALL,4.75
SP04,G3,P11,2021-12-02 00:00:00,18116,185,824,Wilone O\'Kielt,Delish,Hyderabad,Canada,Americas,After Nines,Bites,LARGE,4.43
SP18,G1,P06,2021-10-18 00:00:00,5789,86,386,Madelene Upcott,Jucies,Wellington,India,APAC,Eclairs,Bites,LARGE,2.24
SP06,G1,P09,2021-02-16 00:00:00,4480,32,498,Curtice Advani,Delish,Hyderabad,India,APAC,Orange Choco,Bars,LARGE,7.14
SP01,G1,P03,2021-06-30 00:00:00,10654,156,820,Barr Faughny,Yummies,Hyderabad,India,APAC,Almond Choco,Bars,LARGE,9.6
SP17,G6,P13,2022-01-28 00:00:00,7616,161,347,Rafaelita Blaksland,,Wellington,UK,Europe,85% Dark Bars,Bars,SMALL,0.64
SP22,G2,P15,2022-02-04 00:00:00,9282,489,387,Jehu Rudeforth,,Seattle,USA,Americas,Baker\'s Choco Chips,Bars,SMALL,3.4
SP22,G3,P11,2022-01-25 00:00:00,9681,25,441,Jehu Rudeforth,,Seattle,Canada,Americas,After Nines,Bites,LARGE,4.43
SP16,G3,P09,2022-02-28 00:00:00,1365,173,137,Marney O\'Breen,Jucies,Wellington,Canada,Americas,Orange Choco,Bars,LARGE,7.14
SP17,G3,P12,2021-11-26 00:00:00,6405,227,279,Rafaelita Blaksland,,Wellington,Canada,Americas,Fruit & Nut Bars,Bars,LARGE,1.58
SP17,G5,P22,2021-08-19 00:00:00,3059,162,133,Rafaelita Blaksland,,Wellington,Australia,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP04,G3,P01,2021-12-30 00:00:00,3829,85,426,Wilone O\'Kielt,Delish,Hyderabad,Canada,Americas,Milk Bars,Bars,LARGE,1.52
SP23,G4,P07,2022-01-21 00:00:00,1351,342,57,Van Tuxwell,Yummies,Seattle,New Zealand,APAC,Drinking Coco,Other,LARGE,1.62
SP01,G5,P12,2021-12-06 00:00:00,2422,1,97,Barr Faughny,Yummies,Hyderabad,Australia,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP08,G3,P05,2021-12-23 00:00:00,5355,333,335,Ches Bonnell,,Hyderabad,Canada,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP03,G4,P15,2022-01-10 00:00:00,2387,101,96,Gunar Cockshoot,Yummies,Hyderabad,New Zealand,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP11,G3,P01,2022-02-21 00:00:00,1057,228,106,Husein Augar,Yummies,Wellington,Canada,Americas,Milk Bars,Bars,LARGE,1.52
SP25,G4,P17,2021-04-27 00:00:00,1211,208,94,Camilla Castle,Delish,Seattle,New Zealand,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP09,G2,P22,2021-09-29 00:00:00,6839,144,298,Andria Kimpton,Jucies,Hyderabad,USA,Americas,Peanut Butter Cubes,Bites,SMALL,3.57
SP08,G2,P09,2022-01-21 00:00:00,8365,226,930,Ches Bonnell,,Hyderabad,USA,Americas,Orange Choco,Bars,LARGE,7.14
SP03,G2,P13,2021-08-20 00:00:00,5747,20,262,Gunar Cockshoot,Yummies,Hyderabad,USA,Americas,85% Dark Bars,Bars,SMALL,0.64
SP16,G2,P03,2021-09-10 00:00:00,11228,135,864,Marney O\'Breen,Jucies,Wellington,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP13,G5,P02,2021-07-13 00:00:00,2583,64,96,Jan Morforth,Delish,Wellington,Australia,APAC,50% Dark Bites,Bites,LARGE,2.57
SP21,G2,P21,2021-12-01 00:00:00,7329,140,524,Mallorie Waber,,Seattle,USA,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP03,G5,P04,2022-03-08 00:00:00,3773,105,252,Gunar Cockshoot,Yummies,Hyderabad,Australia,APAC,Raspberry Choco,Bars,LARGE,4.09
SP06,G4,P04,2021-08-12 00:00:00,2506,66,140,Curtice Advani,Delish,Hyderabad,New Zealand,APAC,Raspberry Choco,Bars,LARGE,4.09
SP20,G2,P18,2021-03-23 00:00:00,1827,450,229,Oby Sorrel,Jucies,Seattle,USA,Americas,Manuka Honey Choco,Other,SMALL,4.75
SP05,G5,P15,2021-02-05 00:00:00,3297,69,123,Gigi Bohling,Delish,Hyderabad,Australia,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP18,G3,P20,2021-10-04 00:00:00,105,286,7,Madelene Upcott,Jucies,Wellington,Canada,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP02,G6,P11,2021-02-15 00:00:00,1085,39,55,Dennison Crosswaite,Yummies,Hyderabad,UK,Europe,After Nines,Bites,LARGE,4.43
SP12,G5,P08,2021-10-28 00:00:00,6076,276,553,Karlen McCaffrey,Yummies,Wellington,Australia,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP25,G6,P07,2021-09-01 00:00:00,7847,101,357,Camilla Castle,Delish,Seattle,UK,Europe,Drinking Coco,Other,LARGE,1.62
SP19,G4,P19,2021-08-09 00:00:00,11718,279,533,Beverie Moffet,Jucies,Seattle,New Zealand,APAC,70% Dark Bites,Bites,SMALL,4.97
SP02,G6,P02,2021-08-13 00:00:00,9709,42,360,Dennison Crosswaite,Yummies,Hyderabad,UK,Europe,50% Dark Bites,Bites,LARGE,2.57
SP04,G5,P04,2021-05-11 00:00:00,21,238,2,Wilone O\'Kielt,Delish,Hyderabad,Australia,APAC,Raspberry Choco,Bars,LARGE,4.09
SP05,G3,P06,2021-04-16 00:00:00,3941,192,282,Gigi Bohling,Delish,Hyderabad,Canada,Americas,Eclairs,Bites,LARGE,2.24
SP12,G3,P14,2021-08-27 00:00:00,7728,94,966,Karlen McCaffrey,Yummies,Wellington,Canada,Americas,White Choc,Other,SMALL,0.16
SP07,G5,P01,2021-11-10 00:00:00,2065,144,188,Kaine Padly,Delish,Hyderabad,Australia,APAC,Milk Bars,Bars,LARGE,1.52
SP20,G3,P16,2021-04-26 00:00:00,10731,122,1342,Oby Sorrel,Jucies,Seattle,Canada,Americas,Organic Choco Syrup,Other,SMALL,1.47
SP01,G2,P03,2022-02-16 00:00:00,259,191,24,Barr Faughny,Yummies,Hyderabad,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP12,G5,P11,2022-02-15 00:00:00,49,161,3,Karlen McCaffrey,Yummies,Wellington,Australia,APAC,After Nines,Bites,LARGE,4.43
SP14,G1,P03,2021-07-15 00:00:00,4809,171,438,Dotty Strutley,Delish,Wellington,India,APAC,Almond Choco,Bars,LARGE,9.6
SP10,G4,P06,2022-02-09 00:00:00,6916,350,433,Brien Boise,Jucies,Wellington,New Zealand,APAC,Eclairs,Bites,LARGE,2.24
SP11,G6,P15,2021-02-18 00:00:00,5355,163,224,Husein Augar,Yummies,Wellington,UK,Europe,Baker\'s Choco Chips,Bars,SMALL,3.4
SP16,G2,P09,2021-07-08 00:00:00,3906,446,391,Marney O\'Breen,Jucies,Wellington,USA,Americas,Orange Choco,Bars,LARGE,7.14
SP08,G3,P04,2021-05-27 00:00:00,5649,234,354,Ches Bonnell,,Hyderabad,Canada,Americas,Raspberry Choco,Bars,LARGE,4.09
SP24,G3,P10,2021-09-02 00:00:00,10983,379,611,Roddy Speechley,Delish,Seattle,Canada,Americas,Spicy Special Slims,Bites,LARGE,5.79
SP15,G1,P22,2021-11-18 00:00:00,2037,157,85,Kelci Walkden,Yummies,Wellington,India,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP12,G1,P16,2021-11-25 00:00:00,14364,99,2052,Karlen McCaffrey,Yummies,Wellington,India,APAC,Organic Choco Syrup,Other,SMALL,1.47
SP25,G6,P03,2021-09-23 00:00:00,7931,74,567,Camilla Castle,Delish,Seattle,UK,Europe,Almond Choco,Bars,LARGE,9.6
SP05,G5,P19,2021-11-18 00:00:00,147,88,7,Gigi Bohling,Delish,Hyderabad,Australia,APAC,70% Dark Bites,Bites,SMALL,4.97
SP25,G3,P08,2021-01-20 00:00:00,6615,200,602,Camilla Castle,Delish,Seattle,Canada,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP13,G5,P07,2021-09-20 00:00:00,14791,120,617,Jan Morforth,Delish,Wellington,Australia,APAC,Drinking Coco,Other,LARGE,1.62
SP03,G1,P17,2021-02-03 00:00:00,343,515,35,Gunar Cockshoot,Yummies,Hyderabad,India,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP24,G6,P16,2021-01-26 00:00:00,1414,39,236,Roddy Speechley,Delish,Seattle,UK,Europe,Organic Choco Syrup,Other,SMALL,1.47
SP23,G4,P09,2021-12-02 00:00:00,1295,49,130,Van Tuxwell,Yummies,Seattle,New Zealand,APAC,Orange Choco,Bars,LARGE,7.14
SP20,G1,P18,2021-10-13 00:00:00,10941,396,1216,Oby Sorrel,Jucies,Seattle,India,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP10,G5,P15,2021-04-23 00:00:00,6405,342,238,Brien Boise,Jucies,Wellington,Australia,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP01,G1,P09,2021-03-04 00:00:00,7861,89,787,Barr Faughny,Yummies,Hyderabad,India,APAC,Orange Choco,Bars,LARGE,7.14
SP07,G4,P20,2022-01-24 00:00:00,4298,70,287,Kaine Padly,Delish,Hyderabad,New Zealand,APAC,Smooth Sliky Salty,Bars,SMALL,2.97
SP18,G6,P06,2021-04-22 00:00:00,8015,122,472,Madelene Upcott,Jucies,Wellington,UK,Europe,Eclairs,Bites,LARGE,2.24
SP14,G4,P14,2022-03-09 00:00:00,581,62,83,Dotty Strutley,Delish,Wellington,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP06,G6,P22,2021-12-07 00:00:00,11333,13,516,Curtice Advani,Delish,Hyderabad,UK,Europe,Peanut Butter Cubes,Bites,SMALL,3.57
SP02,G2,P09,2021-04-07 00:00:00,10388,196,1299,Dennison Crosswaite,Yummies,Hyderabad,USA,Americas,Orange Choco,Bars,LARGE,7.14
SP06,G4,P18,2021-08-27 00:00:00,721,138,91,Curtice Advani,Delish,Hyderabad,New Zealand,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP13,G6,P10,2021-08-11 00:00:00,8008,85,445,Jan Morforth,Delish,Wellington,UK,Europe,Spicy Special Slims,Bites,LARGE,5.79
SP17,G2,P03,2021-03-11 00:00:00,10486,4,874,Rafaelita Blaksland,,Wellington,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP14,G3,P07,2021-09-22 00:00:00,1603,27,73,Dotty Strutley,Delish,Wellington,Canada,Americas,Drinking Coco,Other,LARGE,1.62
SP24,G5,P19,2021-06-15 00:00:00,5670,354,258,Roddy Speechley,Delish,Seattle,Australia,APAC,70% Dark Bites,Bites,SMALL,4.97
SP06,G2,P13,2021-02-03 00:00:00,476,24,26,Curtice Advani,Delish,Hyderabad,USA,Americas,85% Dark Bars,Bars,SMALL,0.64
SP24,G6,P19,2021-03-26 00:00:00,3290,337,138,Roddy Speechley,Delish,Seattle,UK,Europe,70% Dark Bites,Bites,SMALL,4.97
SP07,G3,P12,2021-04-08 00:00:00,4837,394,194,Kaine Padly,Delish,Hyderabad,Canada,Americas,Fruit & Nut Bars,Bars,LARGE,1.58
SP24,G1,P18,2021-07-06 00:00:00,9268,68,927,Roddy Speechley,Delish,Seattle,India,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP03,G5,P14,2021-10-19 00:00:00,7777,236,865,Gunar Cockshoot,Yummies,Hyderabad,Australia,APAC,White Choc,Other,SMALL,0.16
SP19,G4,P11,2021-03-05 00:00:00,1372,168,69,Beverie Moffet,Jucies,Seattle,New Zealand,APAC,After Nines,Bites,LARGE,4.43
SP05,G4,P03,2021-08-02 00:00:00,8190,106,585,Gigi Bohling,Delish,Hyderabad,New Zealand,APAC,Almond Choco,Bars,LARGE,9.6
SP17,G6,P22,2021-08-31 00:00:00,287,54,14,Rafaelita Blaksland,,Wellington,UK,Europe,Peanut Butter Cubes,Bites,SMALL,3.57
SP09,G1,P13,2021-12-17 00:00:00,1666,151,80,Andria Kimpton,Jucies,Hyderabad,India,APAC,85% Dark Bars,Bars,SMALL,0.64
SP25,G5,P07,2021-12-02 00:00:00,6041,27,242,Camilla Castle,Delish,Seattle,Australia,APAC,Drinking Coco,Other,LARGE,1.62
SP23,G3,P01,2021-11-19 00:00:00,10920,99,993,Van Tuxwell,Yummies,Seattle,Canada,Americas,Milk Bars,Bars,LARGE,1.52
SP11,G6,P13,2021-07-07 00:00:00,8316,144,396,Husein Augar,Yummies,Wellington,UK,Europe,85% Dark Bars,Bars,SMALL,0.64
SP10,G3,P11,2021-07-05 00:00:00,4977,369,227,Brien Boise,Jucies,Wellington,Canada,Americas,After Nines,Bites,LARGE,4.43
SP24,G5,P22,2021-11-26 00:00:00,91,243,5,Roddy Speechley,Delish,Seattle,Australia,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP04,G5,P22,2021-08-27 00:00:00,13090,54,524,Wilone O\'Kielt,Delish,Hyderabad,Australia,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP20,G1,P22,2021-05-07 00:00:00,6412,207,268,Oby Sorrel,Jucies,Seattle,India,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP04,G4,P11,2021-07-09 00:00:00,6181,32,281,Wilone O\'Kielt,Delish,Hyderabad,New Zealand,APAC,After Nines,Bites,LARGE,4.43
SP04,G5,P18,2021-01-29 00:00:00,17220,92,1722,Wilone O\'Kielt,Delish,Hyderabad,Australia,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP15,G2,P18,2022-02-18 00:00:00,2667,213,381,Kelci Walkden,Yummies,Wellington,USA,Americas,Manuka Honey Choco,Other,SMALL,4.75
SP09,G5,P01,2021-11-10 00:00:00,1106,133,123,Andria Kimpton,Jucies,Hyderabad,Australia,APAC,Milk Bars,Bars,LARGE,1.52
SP08,G5,P13,2021-02-03 00:00:00,10661,52,508,Ches Bonnell,,Hyderabad,Australia,APAC,85% Dark Bars,Bars,SMALL,0.64
SP10,G3,P16,2022-01-11 00:00:00,588,260,66,Brien Boise,Jucies,Wellington,Canada,Americas,Organic Choco Syrup,Other,SMALL,1.47
SP05,G1,P19,2021-08-13 00:00:00,4018,33,192,Gigi Bohling,Delish,Hyderabad,India,APAC,70% Dark Bites,Bites,SMALL,4.97
SP11,G5,P02,2021-05-10 00:00:00,532,218,21,Husein Augar,Yummies,Wellington,Australia,APAC,50% Dark Bites,Bites,LARGE,2.57
SP06,G2,P11,2021-04-14 00:00:00,8897,209,405,Curtice Advani,Delish,Hyderabad,USA,Americas,After Nines,Bites,LARGE,4.43
SP16,G4,P07,2021-06-30 00:00:00,1127,424,46,Marney O\'Breen,Jucies,Wellington,New Zealand,APAC,Drinking Coco,Other,LARGE,1.62
SP17,G6,P02,2021-11-29 00:00:00,6377,466,266,Rafaelita Blaksland,,Wellington,UK,Europe,50% Dark Bites,Bites,LARGE,2.57
SP03,G1,P03,2021-11-08 00:00:00,3535,131,272,Gunar Cockshoot,Yummies,Hyderabad,India,APAC,Almond Choco,Bars,LARGE,9.6
SP19,G5,P14,2021-05-25 00:00:00,1729,185,217,Beverie Moffet,Jucies,Seattle,Australia,APAC,White Choc,Other,SMALL,0.16
SP04,G6,P04,2021-05-06 00:00:00,4781,222,282,Wilone O\'Kielt,Delish,Hyderabad,UK,Europe,Raspberry Choco,Bars,LARGE,4.09
SP20,G2,P13,2021-06-07 00:00:00,567,119,30,Oby Sorrel,Jucies,Seattle,USA,Americas,85% Dark Bars,Bars,SMALL,0.64
SP09,G4,P12,2021-03-31 00:00:00,1708,97,78,Andria Kimpton,Jucies,Hyderabad,New Zealand,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP25,G6,P01,2021-11-26 00:00:00,5341,13,535,Camilla Castle,Delish,Seattle,UK,Europe,Milk Bars,Bars,LARGE,1.52
SP03,G4,P14,2021-07-13 00:00:00,2898,220,322,Gunar Cockshoot,Yummies,Hyderabad,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP08,G6,P22,2021-04-07 00:00:00,3808,56,159,Ches Bonnell,,Hyderabad,UK,Europe,Peanut Butter Cubes,Bites,SMALL,3.57
SP12,G4,P14,2022-02-18 00:00:00,9954,105,1245,Karlen McCaffrey,Yummies,Wellington,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP14,G6,P21,2021-11-25 00:00:00,12663,237,975,Dotty Strutley,Delish,Wellington,UK,Europe,Choco Coated Almonds,Bites,SMALL,6.17
SP25,G6,P18,2021-07-13 00:00:00,9331,77,1333,Camilla Castle,Delish,Seattle,UK,Europe,Manuka Honey Choco,Other,SMALL,4.75
SP17,G6,P10,2021-12-08 00:00:00,1155,90,68,Rafaelita Blaksland,,Wellington,UK,Europe,Spicy Special Slims,Bites,LARGE,5.79
